subject,Jung,OpenJGraph,JGrapht,Grappa
6.221101417,0,0,0,0
6.221129275,0,0,0,0
6.221157132,0,0,0,0
6.221184988,0,0,0,0
6.221212842,0,0,0,0
6.221240695,0,0,0,0
6.221268547,0,0,0,0
6.221296398,0,0,0,0
6.221324247,0,0,0,0
6.221352096,0,0,0,0
6.221379943,0,0,0,0
6.221407788,0,0,0,0
6.221435633,0,0,0,0
6.221463476,0,0,0,0
6.221491318,0,0,0,0
6.221519159,0,0,0,0
6.221546998,0,0,0,0
6.221574836,0,0,0,0
6.221602673,0,0,0,0
6.221630509,0,0,0,0
6.221658343,0,0,0,0
6.221686177,0,0,0,0
6.221714009,0,0,0,0
6.221741839,0,0,0,0
6.221769669,0,0,0,0
6.221797497,0,0,0,0
6.221825324,0,0,0,0
6.22185315,0,0,0,0
6.221880974,0,0,0,0
6.221908798,0,0,0,0
6.22193662,0,0,0,0
6.22196444,0,0,0,0
6.22199226,0,0,0,0
6.222020078,0,0,0,0
6.222047895,0,0,0,0
6.222075711,0,0,0,0
6.222103525,0,0,0,0
6.222131339,0,0,0,0
6.222159151,0,0,0,0
6.222186962,0,0,0,0
6.222214771,0,0,0,0
6.222242579,0,0,0,0
6.222270386,0,0,0,0
6.222298192,0,0,0,0
6.222325997,0,0,0,0
6.2223538,0,0,0,0
6.222381602,0,0,0,0
6.222409403,0,0,0,0
6.222437203,0,0,0,0
6.222465001,0,0,0,0
6.222492798,0,0,0,0
6.222520594,0,0,0,0
6.222548389,0,0,0,0
6.222576182,0,0,0,0
6.222603974,0,0,0,0
6.222631765,0,0,0,0
6.222659555,0,0,0,0
6.222687343,0,0,0,0
6.22271513,0,0,0,0
6.222742916,0,0,0,0
6.222770701,0,0,0,0
6.222798484,0,0,0,0
6.222826267,0,0,0,0
6.222854047,0,0,0,0
6.222881827,0,0,0,0
6.222909606,0,0,0,0
6.222937383,0,0,0,0
6.222965159,0,0,0,0
6.222992934,0,0,0,0
6.223020707,0,0,0,0
6.223048479,0,0,0,0
6.22307625,0,0,0,0
6.22310402,0,0,0,0
6.223131789,0,0,0,0
6.223159556,0,0,0,0
6.223187322,0,0,0,0
6.223215087,0,0,0,0
6.22324285,0,0,0,0
6.223270613,0,0,0,0
6.223298374,0,0,0,0
6.223326134,0,0,0,0
6.223353892,0,0,0,0
6.22338165,0,0,0,0
6.223409406,0,0,0,0
6.223437161,0,0,0,0
6.223464914,0,0,0,0
6.223492667,0,0,0,0
6.223520418,0,0,0,0
6.223548168,0,0,0,0
6.223575917,0,0,0,0
6.223603664,0,0,0,0
6.22363141,0,0,0,0
6.223659155,0,0,0,0
6.223686899,0,0,0,0
6.223714642,0,0,0,0
6.223742383,0,0,0,0
6.223770123,0,0,0,0
6.223797862,0,0,0,0
6.223825599,0,0,0,0
6.223853335,0,0,0,0
6.223881071,0,0,0,0
6.223908804,0,0,0,0
6.223936537,0,0,0,0
6.223964268,0,0,0,0
6.223991998,0,0,0,0
6.224019727,0,0,0,0
6.224047455,0,0,0,0
6.224075181,0,0,0,0
6.224102907,0,0,0,0
6.224130631,0,0,0,0
6.224158353,0,0,0,0
6.224186075,0,0,0,0
6.224213795,0,0,0,0
6.224241514,0,0,0,0
6.224269232,0,0,0,0
6.224296948,0,0,0,0
6.224324663,0,0,0,0
6.224352377,0,0,0,0
6.22438009,0,0,0,0
6.224407802,0,0,0,0
6.224435512,0,0,0,0
6.224463221,0,0,0,0
6.224490929,0,0,0,0
6.224518636,0,0,0,0
6.224546341,0,0,0,0
6.224574045,0,0,0,0
6.224601748,0,0,0,0
6.22462945,0,0,0,0
6.22465715,0,0,0,0
6.22468485,0,0,0,0
6.224712548,0,0,0,0
6.224740244,0,0,0,0
6.22476794,0,0,0,0
6.224795634,0,0,0,0
6.224823327,0,0,0,0
6.224851019,0,0,0,0
6.224878709,0,0,0,0
6.224906399,0,0,0,0
6.224934087,0,0,0,0
6.224961774,0,0,0,0
6.224989459,0,0,0,0
6.225017144,0,0,0,0
6.225044827,0,0,0,0
6.225072509,0,0,0,0
6.22510019,0,0,0,0
6.225127869,0,0,0,0
6.225155547,0,0,0,0
6.225183224,0,0,0,0
6.2252109,0,0,0,0
6.225238575,0,0,0,0
6.225266248,0,0,0,0
6.22529392,0,0,0,0
6.225321591,0,0,0,0
6.225349261,0,0,0,0
6.225376929,0,0,0,0
6.225404596,0,0,0,0
6.225432262,0,0,0,0
6.225459927,0,0,0,0
6.22548759,0,0,0,0
6.225515252,0,0,0,0
6.225542913,0,0,0,0
6.225570573,0,0,0,0
6.225598232,0,0,0,0
6.225625889,0,0,0,0
6.225653545,0,0,0,0
6.2256812,0,0,0,0
6.225708853,0,0,0,0
6.225736506,0,0,0,0
6.225764157,0,0,0,0
6.225791807,0,0,0,0
6.225819455,0,0,0,0
6.225847103,0,0,0,0
6.225874749,0,0,0,0
6.225902394,0,0,0,0
6.225930038,0,0,0,0
6.22595768,0,0,0,0
6.225985322,0,0,0,0
6.226012962,0,0,0,0
6.226040601,0,0,0,0
6.226068238,0,0,0,0
6.226095875,0,0,0,0
6.22612351,0,0,0,0
6.226151144,0,0,0,0
6.226178776,0,0,0,0
6.226206408,0,0,0,0
6.226234038,0,0,0,0
6.226261667,0,0,0,0
6.226289295,0,0,0,0
6.226316921,0,0,0,0
6.226344547,0,0,0,0
6.226372171,0,0,0,0
6.226399794,0,0,0,0
6.226427415,0,0,0,0
6.226455036,0,0,0,0
6.226482655,0,0,0,0
6.226510273,0,0,0,0
6.22653789,0,0,0,0
6.226565505,0,0,0,0
6.226593119,0,0,0,0
6.226620732,0,0,0,0
6.226648344,0,0,0,0
6.226675955,0,0,0,0
6.226703564,0,0,0,0
6.226731172,0,0,0,0
6.226758779,0,0,0,0
6.226786385,0,0,0,0
6.226813989,0,0,0,0
6.226841593,0,0,0,0
6.226869195,0,0,0,0
6.226896795,0,0,0,0
6.226924395,0,0,0,0
6.226951993,0,0,0,0
6.22697959,0,0,0,0
6.227007186,0,0,0,0
6.227034781,0,0,0,0
6.227062374,0,0,0,0
6.227089967,0,0,0,0
6.227117558,0,0,0,0
6.227145147,0,0,0,0
6.227172736,0,0,0,0
6.227200323,0,0,0,0
6.227227909,0,0,0,0
6.227255494,0,0,0,0
6.227283078,0,0,0,0
6.22731066,0,0,0,0
6.227338241,0,0,0,0
6.227365821,0,0,0,0
6.2273934,0,0,0,0
6.227420977,0,0,0,0
6.227448554,0,0,0,0
6.227476129,0,0,0,0
6.227503703,0,0,0,0
6.227531275,0,0,0,0
6.227558847,0,0,0,0
6.227586417,0,0,0,0
6.227613986,0,0,0,0
6.227641553,0,0,0,0
6.22766912,0,0,0,0
6.227696685,0,0,0,0
6.227724249,0,0,0,0
6.227751812,0,0,0,0
6.227779374,0,0,0,0
6.227806934,0,0,0,0
6.227834493,0,0,0,0
6.227862051,0,0,0,0
6.227889608,0,0,0,0
6.227917163,0,0,0,0
6.227944718,0,0,0,0
6.227972271,0,0,0,0
6.227999822,0,0,0,0
6.228027373,0,0,0,0
6.228054922,0,0,0,0
6.228082471,0,0,0,0
6.228110017,0,0,0,0
6.228137563,0,0,0,0
6.228165108,0,0,0,0
6.228192651,0,0,0,0
6.228220193,0,0,0,0
6.228247734,0,0,0,0
6.228275273,0,0,0,0
6.228302812,0,0,0,0
6.228330349,0,0,0,0
6.228357885,0,0,0,0
6.22838542,0,0,0,0
6.228412953,0,0,0,0
6.228440485,0,0,0,0
6.228468017,0,0,0,0
6.228495546,0,0,0,0
6.228523075,0,0,0,0
6.228550602,0,0,0,0
6.228578129,0,0,0,0
6.228605654,0,0,0,0
6.228633177,0,0,0,0
6.2286607,0,0,0,0
6.228688221,0,0,0,0
6.228715741,0,0,0,0
6.22874326,0,0,0,0
6.228770778,0,0,0,0
6.228798294,0,0,0,0
6.228825809,0,0,0,0
6.228853323,0,0,0,0
6.228880836,0,0,0,0
6.228908348,0,0,0,0
6.228935858,0,0,0,0
6.228963367,0,0,0,0
6.228990875,0,0,0,0
6.229018382,0,0,0,0
6.229045887,0,0,0,0
6.229073392,0,0,0,0
6.229100895,0,0,0,0
6.229128397,0,0,0,0
6.229155897,0,0,0,0
6.229183397,0,0,0,0
6.229210895,0,0,0,0
6.229238392,0,0,0,0
6.229265887,0,0,0,0
6.229293382,0,0,0,0
6.229320875,0,0,0,0
6.229348367,0,0,0,0
6.229375858,0,0,0,0
6.229403348,0,0,0,0
6.229430836,0,0,0,0
6.229458323,0,0,0,0
6.229485809,0,0,0,0
6.229513294,0,0,0,0
6.229540778,0,0,0,0
6.22956826,0,0,0,0
6.229595741,0,0,0,0
6.229623221,0,0,0,0
6.2296507,0,0,0,0
6.229678177,0,0,0,0
6.229705654,0,0,0,0
6.229733129,0,0,0,0
6.229760603,0,0,0,0
6.229788075,0,0,0,0
6.229815547,0,0,0,0
6.229843017,0,0,0,0
6.229870486,0,0,0,0
6.229897954,0,0,0,0
6.22992542,0,0,0,0
6.229952886,0,0,0,0
6.22998035,0,0,0,0
6.230007813,0,0,0,0
6.230035274,0,0,0,0
6.230062735,0,0,0,0
6.230090194,0,0,0,0
6.230117652,0,0,0,0
6.230145109,0,0,0,0
6.230172565,0,0,0,0
6.230200019,0,0,0,0
6.230227472,0,0,0,0
6.230254924,0,0,0,0
6.230282375,0,0,0,0
6.230309825,0,0,0,0
6.230337273,0,0,0,0
6.23036472,0,0,0,0
6.230392166,0,0,0,0
6.230419611,0,0,0,0
6.230447055,0,0,0,0
6.230474497,0,0,0,0
6.230501938,0,0,0,0
6.230529378,0,0,0,0
6.230556816,0,0,0,0
6.230584254,0,0,0,0
6.23061169,0,0,0,0
6.230639125,0,0,0,0
6.230666559,0,0,0,0
6.230693992,0,0,0,0
6.230721423,0,0,0,0
6.230748853,0,0,0,0
6.230776282,0,0,0,0
6.23080371,0,0,0,0
6.230831137,0,0,0,0
6.230858562,0,0,0,0
6.230885986,0,0,0,0
6.230913409,0,0,0,0
6.230940831,0,0,0,0
6.230968251,0,0,0,0
6.23099567,0,0,0,0
6.231023089,0,0,0,0
6.231050505,0,0,0,0
6.231077921,0,0,0,0
6.231105336,0,0,0,0
6.231132749,0,0,0,0
6.231160161,0,0,0,0
6.231187572,0,0,0,0
6.231214981,0,0,0,0
6.23124239,0,0,0,0
6.231269797,0,0,0,0
6.231297203,0,0,0,0
6.231324608,0,0,0,0
6.231352011,0,0,0,0
6.231379414,0,0,0,0
6.231406815,0,0,0,0
6.231434215,0,0,0,0
6.231461613,0,0,0,0
6.231489011,0,0,0,0
6.231516407,0,0,0,0
6.231543802,0,0,0,0
6.231571196,0,0,0,0
6.231598589,0,0,0,0
6.231625981,0,0,0,0
6.231653371,0,0,0,0
6.23168076,0,0,0,0
6.231708148,0,0,0,0
6.231735534,0,0,0,0
6.23176292,0,0,0,0
6.231790304,0,0,0,0
6.231817687,0,0,0,0
6.231845069,0,0,0,0
6.23187245,0,0,0,0
6.231899829,0,0,0,0
6.231927207,0,0,0,0
6.231954584,0,0,0,0
6.23198196,0,0,0,0
6.232009335,0,0,0,0
6.232036708,0,0,0,0
6.23206408,0,0,0,0
6.232091451,0,0,0,0
6.232118821,0,0,0,0
6.23214619,0,0,0,0
6.232173557,0,0,0,0
6.232200923,0,0,0,0
6.232228288,0,0,0,0
6.232255652,0,0,0,0
6.232283014,0,0,0,0
6.232310376,0,0,0,0
6.232337736,0,0,0,0
6.232365095,0,0,0,0
6.232392452,0,0,0,0
6.232419809,0,0,0,0
6.232447164,0,0,0,0
6.232474518,0,0,0,0
6.232501871,0,0,0,0
6.232529223,0,0,0,0
6.232556574,0,0,0,0
6.232583923,0,0,0,0
6.232611271,0,0,0,0
6.232638618,0,0,0,0
6.232665963,0,0,0,0
6.232693308,0,0,0,0
6.232720651,0,0,0,0
6.232747993,0,0,0,0
6.232775334,0,0,0,0
6.232802674,0,0,0,0
6.232830012,0,0,0,0
6.23285735,0,0,0,0
6.232884686,0,0,0,0
6.23291202,0,0,0,0
6.232939354,0,0,0,0
6.232966687,0,0,0,0
6.232994018,0,0,0,0
6.233021348,0,0,0,0
6.233048677,0,0,0,0
6.233076004,0,0,0,0
6.233103331,0,0,0,0
6.233130656,0,0,0,0
6.23315798,0,0,0,0
6.233185303,0,0,0,0
6.233212625,0,0,0,0
6.233239945,0,0,0,0
6.233267264,0,0,0,0
6.233294582,0,0,0,0
6.233321899,0,0,0,0
6.233349215,0,0,0,0
6.233376529,0,0,0,0
6.233403842,0,0,0,0
6.233431154,0,0,0,0
6.233458465,0,0,0,0
6.233485775,0,0,0,0
6.233513083,0,0,0,0
6.23354039,0,0,0,0
6.233567696,0,0,0,0
6.233595001,0,0,0,0
6.233622305,0,0,0,0
6.233649607,0,0,0,0
6.233676909,0,0,0,0
6.233704209,0,0,0,0
6.233731507,0,0,0,0
6.233758805,0,0,0,0
6.233786101,0,0,0,0
6.233813397,0,0,0,0
6.233840691,0,0,0,0
6.233867984,0,0,0,0
6.233895275,0,0,0,0
6.233922566,0,0,0,0
6.233949855,0,0,0,0
6.233977143,0,0,0,0
6.23400443,0,0,0,0
6.234031715,0,0,0,0
6.234059,0,0,0,0
6.234086283,0,0,0,0
6.234113565,0,0,0,0
6.234140846,0,0,0,0
6.234168126,0,0,0,0
6.234195404,0,0,0,0
6.234222681,0,0,0,0
6.234249957,0,0,0,0
6.234277232,0,0,0,0
6.234304506,0,0,0,0
6.234331778,0,0,0,0
6.23435905,0,0,0,0
6.23438632,0,0,0,0
6.234413589,0,0,0,0
6.234440856,0,0,0,0
6.234468123,0,0,0,0
6.234495388,0,0,0,0
6.234522652,0,0,0,0
6.234549915,0,0,0,0
6.234577177,0,0,0,0
6.234604437,0,0,0,0
6.234631697,0,0,0,0
6.234658955,0,0,0,0
6.234686212,0,0,0,0
6.234713467,0,0,0,0
6.234740722,0,0,0,0
6.234767975,0,0,0,0
6.234795227,0,0,0,0
6.234822478,0,0,0,0
6.234849728,0,0,0,0
6.234876976,0,0,0,0
6.234904224,0,0,0,0
6.23493147,0,0,0,0
6.234958715,0,0,0,0
6.234985959,0,0,0,0
6.235013201,0,0,0,0
6.235040443,0,0,0,0
6.235067683,0,0,0,0
6.235094922,0,0,0,0
6.23512216,0,0,0,0
6.235149396,0,0,0,0
6.235176632,0,0,0,0
6.235203866,0,0,0,0
6.235231099,0,0,0,0
6.235258331,0,0,0,0
6.235285561,0,0,0,0
6.235312791,0,0,0,0
6.235340019,0,0,0,0
6.235367246,0,0,0,0
6.235394472,0,0,0,0
6.235421697,0,0,0,0
6.23544892,0,0,0,0
6.235476142,0,0,0,0
6.235503363,0,0,0,0
6.235530583,0,0,0,0
6.235557802,0,0,0,0
6.235585019,0,0,0,0
6.235612236,0,0,0,0
6.235639451,0,0,0,0
6.235666665,0,0,0,0
6.235693878,0,0,0,0
6.235721089,0,0,0,0
6.2357483,0,0,0,0
6.235775509,0,0,0,0
6.235802717,0,0,0,0
6.235829923,0,0,0,0
6.235857129,0,0,0,0
6.235884333,0,0,0,0
6.235911537,0,0,0,0
6.235938739,0,0,0,0
6.235965939,0,0,0,0
6.235993139,0,0,0,0
6.236020338,0,0,0,0
6.236047535,0,0,0,0
6.236074731,0,0,0,0
6.236101926,0,0,0,0
6.236129119,0,0,0,0
6.236156312,0,0,0,0
6.236183503,0,0,0,0
6.236210693,0,0,0,0
6.236237882,0,0,0,0
6.23626507,0,0,0,0
6.236292257,0,0,0,0
6.236319442,0,0,0,0
6.236346626,0,0,0,0
6.236373809,0,0,0,0
6.236400991,0,0,0,0
6.236428171,0,0,0,0
6.236455351,0,0,0,0
6.236482529,0,0,0,0
6.236509706,0,0,0,0
6.236536882,0,0,0,0
6.236564057,0,0,0,0
6.23659123,0,0,0,0
6.236618402,0,0,0,0
6.236645573,0,0,0,0
6.236672743,0,0,0,0
6.236699912,0,0,0,0
6.23672708,0,0,0,0
6.236754246,0,0,0,0
6.236781411,0,0,0,0
6.236808575,0,0,0,0
6.236835738,0,0,0,0
6.236862899,0,0,0,0
6.23689006,0,0,0,0
6.236917219,0,0,0,0
6.236944377,0,0,0,0
6.236971534,0,0,0,0
6.23699869,0,0,0,0
6.237025844,0,0,0,0
6.237052997,0,0,0,0
6.237080149,0,0,0,0
6.2371073,0,0,0,0
6.23713445,0,0,0,0
6.237161599,0,0,0,0
6.237188746,0,0,0,0
6.237215892,0,0,0,0
6.237243037,0,0,0,0
6.237270181,0,0,0,0
6.237297323,0,0,0,0
6.237324465,0,0,0,0
6.237351605,0,0,0,0
6.237378744,0,0,0,0
6.237405882,0,0,0,0
6.237433019,0,0,0,0
6.237460154,0,0,0,0
6.237487289,0,0,0,0
6.237514422,0,0,0,0
6.237541554,0,0,0,0
6.237568684,0,0,0,0
6.237595814,0,0,0,0
6.237622942,0,0,0,0
6.237650069,0,0,0,0
6.237677195,0,0,0,0
6.23770432,0,0,0,0
6.237731444,0,0,0,0
6.237758566,0,0,0,0
6.237785688,0,0,0,0
6.237812808,0,0,0,0
6.237839927,0,0,0,0
6.237867044,0,0,0,0
6.237894161,0,0,0,0
6.237921276,0,0,0,0
6.237948391,0,0,0,0
6.237975504,0,0,0,0
6.238002615,0,0,0,0
6.238029726,0,0,0,0
6.238056835,0,0,0,0
6.238083944,0,0,0,0
6.238111051,0,0,0,0
6.238138157,0,0,0,0
6.238165261,0,0,0,0
6.238192365,0,0,0,0
6.238219467,0,0,0,0
6.238246568,0,0,0,0
6.238273668,0,0,0,0
6.238300767,0,0,0,0
6.238327865,0,0,0,0
6.238354961,0,0,0,0
6.238382057,0,0,0,0
6.238409151,0,0,0,0
6.238436244,0,0,0,0
6.238463335,0,0,0,0
6.238490426,0,0,0,0
6.238517515,0,0,0,0
6.238544603,0,0,0,0
6.23857169,0,0,0,0
6.238598776,0,0,0,0
6.238625861,0,0,0,0
6.238652944,0,0,0,0
6.238680026,0,0,0,0
6.238707108,0,0,0,0
6.238734187,0,0,0,0
6.238761266,0,0,0,0
6.238788344,0,0,0,0
6.23881542,0,0,0,0
6.238842495,0,0,0,0
6.238869569,0,0,0,0
6.238896642,0,0,0,0
6.238923714,0,0,0,0
6.238950784,0,0,0,0
6.238977853,0,0,0,0
6.239004922,0,0,0,0
6.239031989,0,0,0,0
6.239059054,0,0,0,0
6.239086119,0,0,0,0
6.239113182,0,0,0,0
6.239140244,0,0,0,0
6.239167306,0,0,0,0
6.239194365,0,0,0,0
6.239221424,0,0,0,0
6.239248482,0,0,0,0
6.239275538,0,0,0,0
6.239302593,0,0,0,0
6.239329647,0,0,0,0
6.2393567,0,0,0,0
6.239383751,0,0,0,0
6.239410802,0,0,0,0
6.239437851,0,0,0,0
6.239464899,0,0,0,0
6.239491946,0,0,0,0
6.239518992,0,0,0,0
6.239546036,0,0,0,0
6.23957308,0,0,0,0
6.239600122,0,0,0,0
6.239627163,0,0,0,0
6.239654203,0,0,0,0
6.239681241,0,0,0,0
6.239708279,0,0,0,0
6.239735315,0,0,0,0
6.23976235,0,0,0,0
6.239789384,0,0,0,0
6.239816417,0,0,0,0
6.239843449,0,0,0,0
6.239870479,0,0,0,0
6.239897508,0,0,0,0
6.239924536,0,0,0,0
6.239951563,0,0,0,0
6.239978589,0,0,0,0
6.240005614,0,0,0,0
6.240032637,0,0,0,0
6.240059659,0,0,0,0
6.24008668,0,0,0,0
6.2401137,0,0,0,0
6.240140719,0,0,0,0
6.240167736,0,0,0,0
6.240194753,0,0,0,0
6.240221768,0,0,0,0
6.240248782,0,0,0,0
6.240275794,0,0,0,0
6.240302806,0,0,0,0
6.240329817,0,0,0,0
6.240356826,0,0,0,0
6.240383834,0,0,0,0
6.240410841,0,0,0,0
6.240437847,0,0,0,0
6.240464851,0,0,0,0
6.240491855,0,0,0,0
6.240518857,0,0,0,0
6.240545858,0,0,0,0
6.240572858,0,0,0,0
6.240599857,0,0,0,0
6.240626854,0,0,0,0
6.24065385,0,0,0,0
6.240680846,0,0,0,0
6.24070784,0,0,0,0
6.240734832,0,0,0,0
6.240761824,0,0,0,0
6.240788815,0,0,0,0
6.240815804,0,0,0,0
6.240842792,0,0,0,0
6.240869779,0,0,0,0
6.240896765,0,0,0,0
6.24092375,0,0,0,0
6.240950733,0,0,0,0
6.240977715,0,0,0,0
6.241004697,0,0,0,0
6.241031676,0,0,0,0
6.241058655,0,0,0,0
6.241085633,0,0,0,0
6.241112609,0,0,0,0
6.241139585,0,0,0,0
6.241166559,0,0,0,0
6.241193532,0,0,0,0
6.241220503,0,0,0,0
6.241247474,0,0,0,0
6.241274443,0,0,0,0
6.241301412,0,0,0,0
6.241328379,0,0,0,0
6.241355345,0,0,0,0
6.241382309,0,0,0,0
6.241409273,0,0,0,0
6.241436235,0,0,0,0
6.241463197,0,0,0,0
6.241490157,0,0,0,0
6.241517115,0,0,0,0
6.241544073,0,0,0,0
6.24157103,0,0,0,0
6.241597985,0,0,0,0
6.241624939,0,0,0,0
6.241651892,0,0,0,0
6.241678844,0,0,0,0
6.241705795,0,0,0,0
6.241732744,0,0,0,0
6.241759693,0,0,0,0
6.24178664,0,0,0,0
6.241813586,0,0,0,0
6.241840531,0,0,0,0
6.241867475,0,0,0,0
6.241894417,0,0,0,0
6.241921358,0,0,0,0
6.241948299,0,0,0,0
6.241975238,0,0,0,0
6.242002176,0,0,0,0
6.242029112,0,0,0,0
6.242056048,0,0,0,0
6.242082982,0,0,0,0
6.242109915,0,0,0,0
6.242136847,0,0,0,0
6.242163778,0,0,0,0
6.242190708,0,0,0,0
6.242217636,0,0,0,0
6.242244564,0,0,0,0
6.24227149,0,0,0,0
6.242298415,0,0,0,0
6.242325339,0,0,0,0
6.242352261,0,0,0,0
6.242379183,0,0,0,0
6.242406103,0,0,0,0
6.242433022,0,0,0,0
6.24245994,0,0,0,0
6.242486857,0,0,0,0
6.242513773,0,0,0,0
6.242540687,0,0,0,0
6.242567601,0,0,0,0
6.242594513,0,0,0,0
6.242621424,0,0,0,0
6.242648334,0,0,0,0
6.242675242,0,0,0,0
6.24270215,0,0,0,0
6.242729056,0,0,0,0
6.242755961,0,0,0,0
6.242782866,0,0,0,0
6.242809768,0,0,0,0
6.24283667,0,0,0,0
6.242863571,0,0,0,0
6.24289047,0,0,0,0
6.242917368,0,0,0,0
6.242944265,0,0,0,0
6.242971161,0,0,0,0
6.242998056,0,0,0,0
6.243024949,0,0,0,0
6.243051842,0,0,0,0
6.243078733,0,0,0,0
6.243105623,0,0,0,0
6.243132512,0,0,0,0
6.2431594,0,0,0,0
6.243186286,0,0,0,0
6.243213172,0,0,0,0
6.243240056,0,0,0,0
6.243266939,0,0,0,0
6.243293821,0,0,0,0
6.243320701,0,0,0,0
6.243347581,0,0,0,0
6.243374459,0,0,0,0
6.243401337,0,0,0,0
6.243428213,0,0,0,0
6.243455088,0,0,0,0
6.243481962,0,0,0,0
6.243508834,0,0,0,0
6.243535706,0,0,0,0
6.243562576,0,0,0,0
6.243589445,0,0,0,0
6.243616313,0,0,0,0
6.24364318,0,0,0,0
6.243670045,0,0,0,0
6.24369691,0,0,0,0
6.243723773,0,0,0,0
6.243750635,0,0,0,0
6.243777496,0,0,0,0
6.243804356,0,0,0,0
6.243831215,0,0,0,0
6.243858072,0,0,0,0
6.243884929,0,0,0,0
6.243911784,0,0,0,0
6.243938638,0,0,0,0
6.243965491,0,0,0,0
6.243992342,0,0,0,0
6.244019193,0,0,0,0
6.244046042,0,0,0,0
6.244072891,0,0,0,0
6.244099738,0,0,0,0
6.244126583,0,0,0,0
6.244153428,0,0,0,0
6.244180272,0,0,0,0
6.244207114,0,0,0,0
6.244233955,0,0,0,0
6.244260796,0,0,0,0
6.244287635,0,0,0,0
6.244314472,0,0,0,0
6.244341309,0,0,0,0
6.244368144,0,0,0,0
6.244394979,0,0,0,0
6.244421812,0,0,0,0
6.244448644,0,0,0,0
6.244475475,0,0,0,0
6.244502304,0,0,0,0
6.244529133,0,0,0,0
6.24455596,0,0,0,0
6.244582786,0,0,0,0
6.244609611,0,0,0,0
6.244636435,0,0,0,0
6.244663258,0,0,0,0
6.24469008,0,0,0,0
6.2447169,0,0,0,0
6.244743719,0,0,0,0
6.244770537,0,0,0,0
6.244797354,0,0,0,0
6.24482417,0,0,0,0
6.244850985,0,0,0,0
6.244877798,0,0,0,0
6.24490461,0,0,0,0
6.244931422,0,0,0,0
6.244958232,0,0,0,0
6.24498504,0,0,0,0
6.245011848,0,0,0,0
6.245038655,0,0,0,0
6.24506546,0,0,0,0
6.245092264,0,0,0,0
6.245119067,0,0,0,0
6.245145869,0,0,0,0
6.24517267,0,0,0,0
6.245199469,0,0,0,0
6.245226268,0,0,0,0
6.245253065,0,0,0,0
6.245279861,0,0,0,0
6.245306656,0,0,0,0
6.24533345,0,0,0,0
6.245360243,0,0,0,0
6.245387034,0,0,0,0
6.245413824,0,0,0,0
6.245440614,0,0,0,0
6.245467402,0,0,0,0
6.245494189,0,0,0,0
6.245520974,0,0,0,0
6.245547759,0,0,0,0
6.245574542,0,0,0,0
6.245601325,0,0,0,0
6.245628106,0,0,0,0
6.245654886,0,0,0,0
6.245681664,0,0,0,0
6.245708442,0,0,0,0
6.245735218,0,0,0,0
6.245761994,0,0,0,0
6.245788768,0,0,0,0
6.245815541,0,0,0,0
6.245842313,0,0,0,0
6.245869084,0,0,0,0
6.245895853,0,0,0,0
6.245922622,0,0,0,0
6.245949389,0,0,0,0
6.245976155,0,0,0,0
6.24600292,0,0,0,0
6.246029684,0,0,0,0
6.246056446,0,0,0,0
6.246083208,0,0,0,0
6.246109968,0,0,0,0
6.246136727,0,0,0,0
6.246163485,0,0,0,0
6.246190242,0,0,0,0
6.246216998,0,0,0,0
6.246243753,0,0,0,0
6.246270506,0,0,0,0
6.246297258,0,0,0,0
6.246324009,0,0,0,0
6.246350759,0,0,0,0
6.246377508,0,0,0,0
6.246404256,0,0,0,0
6.246431002,0,0,0,0
6.246457748,0,0,0,0
6.246484492,0,0,0,0
6.246511235,0,0,0,0
6.246537977,0,0,0,0
6.246564718,0,0,0,0
6.246591457,0,0,0,0
6.246618196,0,0,0,0
6.246644933,0,0,0,0
6.246671669,0,0,0,0
6.246698404,0,0,0,0
6.246725138,0,0,0,0
6.246751871,0,0,0,0
6.246778602,0,0,0,0
6.246805333,0,0,0,0
6.246832062,0,0,0,0
6.24685879,0,0,0,0
6.246885517,0,0,0,0
6.246912243,0,0,0,0
6.246938968,0,0,0,0
6.246965691,0,0,0,0
6.246992413,0,0,0,0
6.247019135,0,0,0,0
6.247045855,0,0,0,0
6.247072574,0,0,0,0
6.247099291,0,0,0,0
6.247126008,0,0,0,0
6.247152723,0,0,0,0
6.247179438,0,0,0,0
6.247206151,0,0,0,0
6.247232863,0,0,0,0
6.247259574,0,0,0,0
6.247286284,0,0,0,0
6.247312992,0,0,0,0
6.2473397,0,0,0,0
6.247366406,0,0,0,0
6.247393111,0,0,0,0
6.247419815,0,0,0,0
6.247446518,0,0,0,0
6.247473219,0,0,0,0
6.24749992,0,0,0,0
6.247526619,0,0,0,0
6.247553318,0,0,0,0
6.247580015,0,0,0,0
6.247606711,0,0,0,0
6.247633405,0,0,0,0
6.247660099,0,0,0,0
6.247686792,0,0,0,0
6.247713483,0,0,0,0
6.247740173,0,0,0,0
6.247766862,0,0,0,0
6.24779355,0,0,0,0
6.247820237,0,0,0,0
6.247846923,0,0,0,0
6.247873607,0,0,0,0
6.24790029,0,0,0,0
6.247926973,0,0,0,0
6.247953654,0,0,0,0
6.247980334,0,0,0,0
6.248007012,0,0,0,0
6.24803369,0,0,0,0
6.248060366,0,0,0,0
6.248087042,0,0,0,0
6.248113716,0,0,0,0
6.248140389,0,0,0,0
6.248167061,0,0,0,0
6.248193732,0,0,0,0
6.248220401,0,0,0,0
6.24824707,0,0,0,0
6.248273737,0,0,0,0
